Country Name,Country Code,Series Name,Series Code,1984,1988,1992,1996,2000,2004,2008,2012,2016,2020
Turkey,TUR,Land area (sq. km),AG.LND.TOTL.K2,769630,769630,769630,769630,769630,769630,769630,769630,769630,769630
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,..,3010982414,1600000000,2378759975,2450513196,2904732773,6838351088,19271523179,35164210526,36169428571
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,11.02362218,-14.9659866,6.699992161,16.4999995,5.469064133,5.000407438,14.7,11.09999996,6.199999966
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,861.7846271,410.2729264,554.8339157,548.6879133,643.1909754,1453.917784,3904.465301,6675.178055,6387.682575
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,3166215,3493892,3899843,4287337,4466133,4516128,4703396,4935765,5267906,5662371
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,2.38772235,2.509317742,2.87845478,1.871610473,1.186011936,1.113205601,1.018135659,1.338458129,1.797216765,1.729487211
Turkmenistan,TKM,Land area (sq. km),AG.LND.TOTL.K2,469930,469930,469930,469930,469930,469930,469930,469930,469930,469930
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,485598810,862683630,727161000,1032452000
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,-0.972299355,7.251186276
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,18181.09289,27650.11635,21345.02598,28241.47929
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,9556,11091,13639,16930,19069,20171,26709,31200,34067,36558
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,4.933447302,3.430270289,6.231697613,4.278049708,4.510510645,5.618194947,6.580481358,2.653485335,2.064191444,1.596460558
Turks and Caicos Islands,TCA,Land area (sq. km),AG.LND.TOTL.K2,950,950,950,950,950,950,950,950,950,950
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,..,..,9742949.471,12334846.23,13687141.11,13742057.05,21534931.61,30290219.76,37671774.69,36547799.58
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,2.788866584,-5.961361169,-1.563791371,-0.970599814,-1.352181114,7.983260905,-3.835748821,3.034723153
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,1069.478537,1323.907506,1464.805341,1463.166211,2181.636269,2936.521547,3506.308144,3253.899536
Tuvalu,TUV,"Population, total",SP.POP.TOTL,8110,8637,9110,9317,9344,9392,9871,10315,10744,11232
Tuvalu,TUV,Population growth (annual %),SP.POP.GROW,0.854441456,1.822693292,1.0593787,0.20413652,0.128507193,0.5123837,1.500410898,0.935041389,1.104363119,1.191183311
Tuvalu,TUV,Land area (sq. km),AG.LND.TOTL.K2,30,30,30,30,30,30,30,30,30,30
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,3615647477,6508931652,2857457860,6044585327,5998563258,6193246837,7939487474,14440404021,27305915761,29203988815
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.344676681,8.267073544,3.418356891,9.072114582,8.053948377,3.141907338,6.807233344,8.708751901,3.837455606,4.781000291
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,256.7408119,402.2793423,153.9440238,287.3882907,261.3479065,261.8691416,296.0142675,474.5179496,790.1314506,736.5598474
Uganda,UGA,"Population, total",SP.POP.TOTL,14082870,16180129,18561668,21032817,22952406,23650159,26821300,30431734,34558700,39649173
Uganda,UGA,Population growth (annual %),SP.POP.GROW,3.204569893,3.569574007,3.331161823,2.99042883,2.924931353,2.994707035,3.184828229,3.155900984,3.180750229,3.65686447
Uganda,UGA,Land area (sq. km),AG.LND.TOTL.K2,199810,199810,199810,199810,199810,199810,199810,199810,200520,200520
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,..,74703706817,71900000000,44558075977,31580960682,32375280321,67220154164,1.88E+11,1.83E+11,93355993629
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.56646327,-9.9,-10,-0.2,5.9,11.79535253,2.243491598,0.152314965,2.440981945
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1449.966166,1378.70467,872.6987057,635.7643975,658.348608,1416.60381,4066.547885,4004.804396,2187.73051
Ukraine,UKR,"Population, total",SP.POP.TOTL,50754000,51521000,52150400,51057800,49674000,49176500,47451626,46258189,45593342,45004673
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,0.375057192,0.443520092,0.287851768,-0.887199616,-0.942718002,-1.006579027,-0.758571027,-0.541496741,-0.246976481,-0.331333796
Ukraine,UKR,Land area (sq. km),AG.LND.TOTL.K2,579350,579350,579350,579350,579350,579350,579340,579320,579320,579290
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,41807954236,36275674203,54239171888,73571233996,84445473111,1.04E+11,1.48E+11,3.15E+11,3.75E+11,3.57E+11
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.01695128,-2.618907704,3.344944862,5.798404061,2.902213645,10.85270421,9.566436637,3.191836276,4.483791985,2.984216091
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,32309.83271,22295.11871,26420.85988,28975.07996,28470.88586,33291.36625,36333.18733,44498.94051,40976.49075,38141.86713
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1293970,1627068,2052892,2539121,2966029,3134067,4068577,7089486,9141598,9360975
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,5.195610155,5.920996297,5.802706395,5.007767809,5.289641917,5.510750099,9.174108048,13.91010551,2.15417386,1.053270899
United Arab Emirates,ARE,Land area (sq. km),AG.LND.TOTL.K2,71020,71020,71020,71020,71020,71020,71020,71020,71020,71020
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,4.61E+11,9.10E+11,1.18E+12,1.42E+12,1.69E+12,1.66E+12,2.42E+12,2.94E+12,2.72E+12,2.72E+12
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.269105178,5.732413722,0.401082076,2.428542895,2.990111445,3.672369105,2.355629762,-0.239638085,1.469887521,2.263463538
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,8179.194441,15987.16808,20487.17079,24438.53117,28726.85721,28223.06757,40371.71083,47549.34863,42686.80005,41499.5557
United Kingdom,GBR,"Population, total",SP.POP.TOTL,56422072,56928327,57580402,58166950,58682466,58892514,59987905,61806995,63700215,65611593
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.158261863,0.222063894,0.270431182,0.254626384,0.333405882,0.357300887,0.568943113,0.787032622,0.695353132,0.757874493
United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,4850241442,8213515459,12878199881,20515543039,23983945191,22823255802,13686329890,30366213119,51264390116,57236652490
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.14261745,1.480937462,7.931588414,5.577957764,-1.939212154,-1.929930638,5.004160334,7.176144668,3.538178707,1.689798164
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,1620.934562,2676.533381,4082.538363,6317.561877,7250.27477,6875.025469,4120.544205,9091.079039,15171.58017,16715.63347
Uruguay,URY,"Population, total",SP.POP.TOTL,2992250,3068714,3154459,3247383,3308005,3319734,3321486,3340221,3378975,3424139
Uruguay,URY,Population growth (annual %),SP.POP.GROW,0.643792358,0.62543772,0.725474999,0.714132243,0.513771429,0.353937059,-0.065461308,0.253838056,0.297840986,0.354761355
Uruguay,URY,Land area (sq. km),AG.LND.TOTL.K2,175020,175020,175020,175020,175020,175020,175020,175020,175020,175020
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,..,..,12941297376,13948892216,17078465982,13760513969,12030023548,29549438884,67517349212,86138288615
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,9.138582275,-11.2,1.700000004,4.300000003,3.834999999,7.449000605,9.029161017,7.102444887,5.9321508
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,603.3520153,600.5981578,702.4807441,558.2268024,465.1198869,1082.286025,2267.623275,2704.677188
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,17615037,19443890,21449000,23225000,24311650,24650400,25864350,27302800,29774500,31847900
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,2.514303524,2.433620038,2.344391704,1.912685998,1.07790836,1.383746821,1.153769215,1.605327363,1.472099988,1.738849262
Uzbekistan,UZB,Land area (sq. km),AG.LND.TOTL.K2,425400,425400,425400,425400,425400,425400,425400,425400,425400,440588
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,144482515.4,158351368.4,209088824.6,261370044.5,268006972.7,272014693.1,364996869.1,590748237,747839697.7,780889605.9
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.574991485,-1.692882838,2.585413728,2.327335416,0.337293222,5.924809057,3.987392802,5.602991462,1.010029914,4.688677823
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,1137.138278,1136.609999,1347.430174,1522.062208,1478.58574,1470.63587,1788.122206,2629.053124,2997.293432,2805.66532
Vanuatu,VUT,"Population, total",SP.POP.TOTL,127058,139319,155176,171721,181259,184964,204123,224700,249505,278326
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,2.264584121,2.356006343,2.914941552,2.094921294,1.821643376,2.023426387,2.561895383,2.357796924,2.782591047,2.620205444
Vanuatu,VUT,Land area (sq. km),AG.LND.TOTL.K2,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,60010285714,60226413793,60401798246,70543211119,97976886247,1.17E+11,1.12E+11,3.16E+11,3.81E+11,..
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.442164633,5.82136842,6.060473262,-0.197837257,-5.970458146,3.686944167,18.28660669,5.277854124,5.625956975,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,3555.806233,3220.861914,2938.160197,3151.269278,4127.108981,4842.036601,4325.696756,11432.74592,12986.22269,..
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,16876703,18698850,20557694,22385650,23739835,24192449,25996594,27635827,29360827,29851249
"Venezuela, RB",VEN,Population growth (annual %),SP.POP.GROW,2.602651102,2.524352947,2.26988596,2.051500057,1.919188541,1.888612082,1.726465317,1.414753012,1.623948325,-0.769455376
"Venezuela, RB",VEN,Land area (sq. km),AG.LND.TOTL.K2,882050,882050,882050,882050,882050,882050,882050,882050,882050,882050
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,..,25423812649,9866990236,24657470575,28683659007,31172518403,45427854693,99130304099,1.56E+11,2.05E+11
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.135011671,8.64604746,9.340017496,4.773586881,6.787316408,7.536410612,5.661771208,5.247367156,6.210811668
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,390.4122234,139.2001228,324.1472239,362.9195028,390.0933309,546.909619,1149.424495,1735.152116,2192.174482
Vietnam,VNM,"Population, total",SP.POP.TOTL,59512619,65120432,70883488,76068739,79035871,79910411,83062819,86243424,89801926,93640435
Vietnam,VNM,Population growth (annual %),SP.POP.GROW,2.319028572,2.202280447,2.061828203,1.534383169,1.171059811,1.100433196,0.920602086,0.959836735,1.04162218,1.034107367
Vietnam,VNM,Land area (sq. km),AG.LND.TOTL.K2,325490,325490,325490,325490,325490,311060,310070,310070,310070,310070
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,3797000000,4244000000,4089000000,3798000000
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,3.285893679,1.218624955,-14.8125,1.600853789
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,35006.36144,39152.37507,37795.31926,35324.97489
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,100600,100952,105712,108095,108599,108642,108466,108397,108188,107516
Virgin Islands (U.S.),VIR,Population growth (annual %),SP.POP.GROW,0.250811287,0.050531824,0.859785174,0.256584969,0.057107068,0.039587371,-0.035949505,0.05536741,-0.094235911,-0.182132487
Virgin Islands (U.S.),VIR,Land area (sq. km),AG.LND.TOTL.K2,350,350,350,350,350,350,350,350,350,350
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,3409600000,4271200000,4313600000,4603100000,7310400000,12208400000,15405400000
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,1.215151515,8.280429322,-8.556183567,21.92523884,7.429182255,6.096456563,8.86461882
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,1317.466751,1499.492177,1476.17185,1422.190886,2035.202341,3067.438727,3527.613824
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,..,..,2163591,2587997,2848431,2922153,3236626,3591977,3979998,4367088
West Bank and Gaza,PSE,Population growth (annual %),SP.POP.GROW,..,..,4.477886073,4.477878002,2.55526837,2.555235698,2.555275892,2.751358802,2.46768715,2.246105276
West Bank and Gaza,PSE,Land area (sq. km),AG.LND.TOTL.K2,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,..,..,6463649985,5785685311,7641102523,9652436180,13872791659,26910851362,35401341663,31317365269
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,8.207598137,4.634967317,3.775530496,6.181915593,3.972696401,3.64756947,2.392885682,-9.375123818
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,498.9633818,374.0114314,451.5709253,554.4486653,709.9653788,1229.246675,1446.536472,1152.720966
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,9213078,10730864,12954157,15469274,16921157,17409071,19540096,21892149,24473176,27168210
"Yemen, Rep.",YEM,Population growth (annual %),SP.POP.GROW,3.802101775,3.884227284,5.164456624,3.660142998,2.822065359,2.842665976,2.881931324,2.82422828,2.757339123,2.498277225
"Yemen, Rep.",YEM,Land area (sq. km),AG.LND.TOTL.K2,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2739444444,3713614458,3181921788,3597220962,3404311977,3600683040,6221077675,17910858638,25503060420,20958412538
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.336834899,6.280749009,-1.730922174,6.218546489,4.650189746,3.897322943,7.032395115,7.773895815,7.597593211,3.776679146
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,408.7779201,488.744735,376.498819,385.1521522,335.7122914,345.6896207,538.591553,1394.0005,1763.069442,1280.806543
Zambia,ZMB,"Population, total",SP.POP.TOTL,6701547,7598270,8451346,9339740,10140564,10415942,11550641,12848531,14465148,16363449
Zambia,ZMB,Population growth (annual %),SP.POP.GROW,3.332363807,3.011828999,2.451720621,2.637681781,2.740107247,2.679389918,2.57738729,2.726422943,3.102914035,3.002934554
Zambia,ZMB,Land area (sq. km),AG.LND.TOTL.K2,743390,743390,743390,743390,743390,743390,743390,743390,743390,743390
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,6352125900,7814784100,6751472200,8553146600,6858013100,6689957600,5805598400,4415702800,17114849900,20548678100
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.907360107,7.552374508,-9.015570086,10.36069677,-0.817821016,-3.059189762,-5.807538055,-17.66894629,16.66542877,0.755869251
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,741.8750005,793.4492583,619.3720826,741.0958552,580.0705709,563.0575041,482.9984515,356.6932344,1304.968011,1464.588957
Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,8562259,9849129,10900511,11541215,11822722,11881482,12019911,12379553,13115149,14030338
Zimbabwe,ZWE,Population growth (annual %),SP.POP.GROW,3.657574954,3.323194948,2.034245777,1.137118944,0.641865917,0.495778052,0.314072384,1.003707442,1.698083731,1.549294088
Zimbabwe,ZWE,Land area (sq. km),AG.LND.TOTL.K2,386850,386850,386850,386850,386850,386850,386850,386850,386850,386850
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1.46E+11,1.89E+11,2.20E+11,2.68E+11,2.62E+11,2.84E+11,4.39E+11,7.08E+11,9.51E+11,8.73E+11
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.337903411,4.18936779,-2.343192183,5.570029679,2.603875646,3.197142701,5.656581585,4.572539168,1.972651702,2.019390628
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,571.4471212,657.3472491,683.3361345,747.8415501,675.8042634,713.2459211,993.7627111,1442.168158,1736.16656,1431.778723
Africa Eastern and Southern,AFE,"Population, total",SP.POP.TOTL,255530063,287524258,322270073,358953595,387977990,398113044,441630149,491173160,547482863,609978946
Africa Eastern and Southern,AFE,Population growth (annual %),SP.POP.GROW,2.975572595,2.987171897,2.832013496,2.673851161,2.612969847,2.612275506,2.64581128,2.7200228,2.763425798,2.712217978
Africa Eastern and Southern,AFE,Land area (sq. km),AG.LND.TOTL.K2,14777964.27,14777964.27,14777964.27,14676964.27,14676964.27,14676964.27,14806228.6,14806236.33,14807138.97,14807070.34
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1.14E+11,1.09E+11,1.18E+11,1.26E+11,1.38E+11,1.40E+11,2.54E+11,5.66E+11,7.28E+11,6.91E+11
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.559360381,4.844282035,2.693959301,4.629047736,1.421035524,3.734635293,8.013485769,6.279223074,5.142964261,0.127594843
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,656.7127834,561.3614585,547.6630929,523.7635266,528.5773937,525.4503429,854.5068364,1707.272264,1965.118485,1673.835527
Africa Western and Central,AFW,"Population, total",SP.POP.TOTL,173991851,194070079,215976366,240114179,260170348,267214544,297353098,331772330,370243017,412551299
Africa Western and Central,AFW,Population growth (annual %),SP.POP.GROW,2.783816807,2.754037944,2.683420419,2.697325182,2.711399671,2.70753222,2.723453484,2.798112308,2.763802508,2.730331791
Africa Western and Central,AFW,Land area (sq. km),AG.LND.TOTL.K2,9045780,9045780,9045780,9045780,9045780,9045780,9045780,9045780,9045780,9045780
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,4.26E+11,4.27E+11,4.74E+11,6.14E+11,7.13E+11,8.16E+11,1.06E+12,2.25E+12,2.74E+12,2.41E+12
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.417680403,5.909090896,5.163187963,4.69362725,1.809675652,6.599485067,9.004154708,5.77399531,5.041889676,3.200033666
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2289.369659,2043.260426,2033.963932,2371.452601,2579.122064,2890.227674,3430.98291,6661.484068,7378.23189,5969.616593
Arab World,ARB,"Population, total",SP.POP.TOTL,186035280,208889669,232956364,259000937,276393809,282344141,307862846,338395936,371437642,404042892
Arab World,ARB,Population growth (annual %),SP.POP.GROW,3.063230037,2.858267327,1.847008323,2.328512435,2.150241261,2.152845616,2.241337147,2.453954266,2.280225773,2.023741985
Arab World,ARB,Land area (sq. km),AG.LND.TOTL.K2,13716764.27,13716764.27,13716784.27,13716784.27,13716784.27,13716784.27,13716594.27,13716694.27,13082210.89,13081769.2
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,15982827317,16459864447,17575413724,24081792639,31944649113,34218221461,43259612458,70340114413,72051115324,69598702058
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.986803607,2.17890542,2.164801778,3.49952022,5.058578712,3.732760668,3.948876381,1.280388397,1.337065916,-1.142029028
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2778.893347,2775.622222,2875.189721,3803.623288,4938.52388,5253.442083,6459.56538,10225.38021,10187.30139,9574.221486
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,5751508,5930153,6112784,6331277,6468461,6513486,6696985,6878973,7072640,7269385
Caribbean small states,CSS,Population growth (annual %),SP.POP.GROW,1.132296826,0.599390651,0.898761937,0.797187928,0.694443255,0.696069745,0.691687437,0.667003834,0.715898215,0.653374589
Caribbean small states,CSS,Land area (sq. km),AG.LND.TOTL.K2,404850,404850,404850,404850,404850,404850,404850,404850,404850,404850
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,..,..,2.60E+11,4.16E+11,4.35E+11,4.28E+11,7.63E+11,1.53E+12,1.35E+12,1.32E+12
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-1.951285596,4.543981123,1.910217899,3.955414767,5.835764813,3.927764796,0.762954726,3.070341259
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,2360.946348,3795.829168,3988.246728,3948.762471,7176.701402,14593.25022,13020.83399,12829.89634
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,108838073,110686740,110111454,109626194,109060951,108447824,106331716,105001883,103935318,102994278
Central Europe and the Baltics,CEB,Population growth (annual %),SP.POP.GROW,0.498842835,0.353878197,-0.324083215,-0.216678318,-0.162387125,-0.562187469,-0.274282096,-0.357629035,-0.229154984,-0.255290913
Central Europe and the Baltics,CEB,Land area (sq. km),AG.LND.TOTL.K2,1105826,1105816,1104936,1105056,1105006,1104936,1103436,1103137.2,1103997.7,1106354
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1.41E+12,1.54E+12,2.14E+12,2.79E+12,3.11E+12,3.38E+12,4.22E+12,7.52E+12,1.01E+13,1.03E+13
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.082676176,3.605488193,3.98858674,5.829882301,2.039247381,4.408247638,6.255325577,3.547717168,3.965045727,4.677949164
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,799.6194223,795.402768,1012.328402,1214.966047,1280.024468,1367.827731,1596.393476,2666.196045,3371.759281,3257.391915
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,1758863284,1937278919,2117785781,2294576653,2428606122,2472852816,2646483605,2820636607,2994346938,3164439749
Early-demographic dividend,EAR,Population growth (annual %),SP.POP.GROW,2.549605733,2.374977733,2.131307487,1.981459928,1.865595563,1.821896667,1.658772725,1.574192363,1.454323558,1.354285459
Early-demographic dividend,EAR,Land area (sq. km),AG.LND.TOTL.K2,33245913,33245913,33246633,33138710,33110230,33110580,33237851.33,33237849.06,33238166.38,33317975.04
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2.24E+12,4.35E+12,5.84E+12,8.10E+12,7.74E+12,8.37E+12,9.75E+12,1.42E+13,2.11E+13,2.27E+13
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.222161547,7.683595621,4.203254174,5.618365047,3.731381342,5.391156929,5.864330827,4.387707569,5.180109131,4.658616904
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1347.502488,2463.586771,3120.5333,4121.554814,3814.747578,4089.237805,4610.661561,6525.463849,9432.51315,9845.914175
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,1659196213,1767394678,1872676768,1965146473,2028650228,2047640091,2115458625,2177119138,2240312711,2307625738
East Asia & Pacific,EAS,Population growth (annual %),SP.POP.GROW,1.505472131,1.629919964,1.320785275,1.167694488,0.992915145,0.936083645,0.755197431,0.70930381,0.797946808,0.703556046
East Asia & Pacific,EAS,Land area (sq. km),AG.LND.TOTL.K2,24436570,24436470,24438270,24438270,24438270,24423830,24423107.5,24423179.2,24423346.8,24502823.4
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,4.81E+11,5.76E+11,8.11E+11,1.52E+12,1.58E+12,1.73E+12,2.68E+12,5.98E+12,1.07E+13,1.36E+13
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.974683007,9.783409768,11.1817773,9.062059786,6.389351919,7.63979191,9.128584158,8.629845851,7.578338645,6.578776494
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,331.2759643,370.4922019,490.8839599,873.1370793,875.9748383,954.9017778,1426.517214,3084.876683,5365.237177,6575.51412
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,1451901724,1553548236,1652528279,1738949771,1798639494,1816455800,1880248912,1938057262,1997884913,2062232304
East Asia & Pacific (excluding high income),EAP,Population growth (annual %),SP.POP.GROW,1.589895795,1.753619834,1.405020416,1.225221935,1.05917307,0.990543467,0.81046103,0.729675593,0.855387203,0.752494336
East Asia & Pacific (excluding high income),EAP,Land area (sq. km),AG.LND.TOTL.K2,15964940,15964940,15965820,15965860,15965860,15951420,15950310.5,15950200,15950040.9,16019614.9
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,4.80E+11,5.75E+11,8.10E+11,1.52E+12,1.57E+12,1.73E+12,2.68E+12,5.97E+12,1.07E+13,1.35E+13
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.974683007,9.783409768,11.1817773,9.062059786,6.389351919,7.63979191,9.129739669,8.630520127,7.57902252,6.579035014
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,335.1016208,374.7267576,496.4869982,883.1452664,885.945704,965.7563454,1442.786726,3120.019932,5425.766593,6648.812448
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,1433295157,1533819032,1631566861,1716810410,1775880197,1793498345,1856486255,1913718217,1973056377,2036897092
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,1.589769665,1.757842529,1.402602739,1.226193954,1.061657235,0.99207976,0.810488882,0.732589456,0.859685554,0.755764135
East Asia & Pacific (IDA & IBRD countries),TEA,Land area (sq. km),AG.LND.TOTL.K2,15844350,15844350,15845690,15845730,15845730,15831290,15830180.5,15830070,15829910.9,15899484.9
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2.33E+12,4.57E+12,6.75E+12,7.60E+12,7.11E+12,6.48E+12,1.01E+13,1.41E+13,1.26E+13,1.20E+13
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.378536605,4.30582544,1.417469563,1.689625423,2.963617555,3.864160938,2.292990986,0.417784687,-0.842677028,1.864543389
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,7639.72905,14827.47595,21471.77499,23913.59615,22212.64418,20165.90093,30950.46676,42184.61214,37598.00965,35139.82359
Euro area,EMU,"Population, total",SP.POP.TOTL,305299144,308516476,314162056,318003013,320258891,321310789,327682513,334274725,336159199,340481755
